캠핑장명,운영기관,관리기관,업종,주소,주요시설,화장실(개),샤워실(개),반려동물_동반여부,전화번호,예약페이지,대표사진,데크사이트,파쇄석사이트,카라반사이트,시도,시군구,경도,위도
용두해수욕장 숲속야영장,지자체,직영,일반야영장,충남 보령시 남포면 용두욕장2길 40,"전기,장작판매,온수,마트.편의점",2,1,불가능,041-933-4005,,https://gocamping.or.kr/upload/camp/2373/thumb/thumb_720_7644PYV3StFc7FBzdOFJeN8b.jpg,40,0,0,충청남도,,126.548368721906,36.2626764393974
용설호 해바라기캠핑장,민간,직영,자동차야영장,경기 안성시 죽산면 용설호수길 185-10,,0,0,,,,,0,0,0,경기도,안성시,127.446740228916,37.0522885629514
용설호수캠핑장,민간,직영,일반야영장,경기 안성시 죽산면 용설호수길 234,"전기,무선인터넷,장작판매,온수,마트.편의점",2,2,가능(소형견),010-8502-2863,http://www.ddnayo.com/RsvSys/?id_hotel=151,https://gocamping.or.kr/upload/camp/7839/thumb/thumb_720_1409fkt4DqHw5p6ARhfFCwgl.jpg,10,0,0,경기도,안성시,127.442376496298,37.0504868317981
용암산성오토캠핑장,지자체,직영,"일반야영장,카라반",대구 동구 둔산로 484-52 (도동),"전기,온수,놀이터",2,2,가능(소형견),0507-1406-0009,https://donggucamp.co.kr/reservation?mode=info,https://gocamping.or.kr/upload/camp/101043/thumb/thumb_720_74227a4llOfnNAXGXups57Gy.jpg,10,4,0,대구광역시,동구,128.6762252,35.9185759
용오름밸리 캠핑장,민간,직영,일반야영장,강원특별자치도 홍천군 서석면 검산길 278,"전기,무선인터넷,장작판매,온수,산책로,마트.편의점",15,15,가능(소형견),010-7318-7971,https://camfit.co.kr/camp/690222210b7ca1001d3cfd83/690aac9bb6ec55001d715984,https://gocamping.or.kr/upload/camp/102011/thumb/thumb_720_3036EPpYgWokqOQfnkcFQTuB.jpg,20,0,0,강원도,홍천군,128.237141840958,37.7225978663583
용인 대장금파크 캠핑장,민간,직영,일반야영장,경기도 용인시 처인구 백암면 용천드라마길 25-10,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장,마트.편의점",2,2,불가능,0507-1497-8688,,https://gocamping.or.kr/upload/camp/767/thumb/thumb_720_7833IfglTQ9sjEDK0uE4huGh.jpg,3,0,0,경기도,용인시,127.340319770934,37.1204520183506
용인 에버베이카라반,민간,직영,일반야영장,경기도 용인시 처인구 포곡읍 부곡로 149-5,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,마트.편의점",1,1,불가능,02-899-7475,http://everbay.kr/			,https://gocamping.or.kr/upload/camp/101776/thumb/thumb_720_7876yAR1YVzNPP0lPw8CyW4x.jpg,0,0,0,경기도,용인시,127.206022146424,37.2803879157021
용인랜드 숲속캠핑장,민간,직영,일반야영장,경기 용인시 처인구 양지면 한터로454번길 33-17,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점",6,2,불가능,031-336-3838,http://r6.camperstory.com/?1865,https://gocamping.or.kr/upload/camp/2399/thumb/thumb_720_8469etKLujLulBZJOqzgxi41.jpg,0,0,0,경기도,용인시,127.258253273288,37.2588754545515
용인반딧불캠핑장,민간,직영,일반야영장,경기도 용인시 처인구 원삼면 보개원삼로1517번길 153 ,"전기,장작판매,온수",1,1,불가능,010-9482-7591,"땡큐캠핑, 네이버 (https://naver.me/FeX8EWMO)",https://gocamping.or.kr/upload/camp/7029/thumb/thumb_720_1081ZB6L0Y9KxcdgIptG1shO.jpg,13,0,0,경기도,용인시,127.2957396,37.1310462
용인자연휴양림,지자체,직영,일반야영장,경기도 용인시 처인구 모현면 초부로 220 ,"전기,온수,놀이터,산책로,운동장,운동시설",2,2,불가능,031-336-0040,www.yonginforest.net,https://gocamping.or.kr/upload/camp/2394/thumb/thumb_720_3802Gibj5CSRvIuqnaNxP3EI.jpg,0,0,0,경기도,용인시,127.267844163237,37.3148737194702
용장 글램핑,민간,직영,글램핑,경북 경주시 내남면 용장1길 18,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설",11,11,가능,,http://xn--bj0b46pgrm22ac17b.com/m/reserve.html?reserve=rv,https://gocamping.or.kr/upload/camp/100657/thumb/thumb_720_5958yiAGSaSqtnBXyeWw6arS.jpg,0,0,0,경상북도,경주시,129.2022859,35.7749306
용추그린하우스,민간,직영,일반야영장,경상남도 함양군 안의면 용추계곡로 13-1,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동시설,마트.편의점",2,1,불가능,055-964-0056,http://yc-greenhouse.com/,https://gocamping.or.kr/upload/camp/2411/thumb/thumb_720_254446Ww30lzVmXpn1t4Cesy.jpg,25,11,1,경상남도,함양군,127.8060680,35.6449079
용추글램핑&펜션,민간,직영,일반야영장,경남 함양군 안의면 용추계곡로 479,,0,0,불가능,055-963-2255,,https://gocamping.or.kr/upload/camp/7497/thumb/thumb_720_2420GY8L0LC10mMvSv1UsYSJ.jpg,0,0,0,경상남도,함양군,127.7736152,35.6733182
용화산테마파크 캠핑장,민간,직영,일반야영장,강원 춘천시 사북면 용화산로 76-72,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설",2,2,가능,,,https://gocamping.or.kr/upload/camp/100417/thumb/thumb_720_3793FUom1FpXyWMwSKWkFCmg.jpg,32,4,0,강원도,춘천시,127.7442277,38.0004100
우니메이카,,직영,일반야영장,강원특별자치도 횡성군 청일면 봉명로593번길 69,,0,0,,,,,0,0,0,강원특별자치도,횡성군,128.126255685032,37.6692855553105
우니메이카 강화점,민간,직영,일반야영장,인천 강화군 하점면 창후로228번길 26-16,"전기,무선인터넷,장작판매,온수,산책로,마트.편의점",3,18,가능(소형견),010-2380-1189,,https://gocamping.or.kr/upload/camp/100405/thumb/thumb_720_5323WjzBf7BlzFUOjxF3wIEx.jpg,0,0,0,인천광역시,강화군,126.3641106,37.7691141
우니메이카 당진점,민간,직영,일반야영장,충청남도 당진시 고대면 온동로 1-21,"전기,장작판매,온수,놀이터,운동시설",9,9,가능,010-3788-9858,"https://map.naver.com/v5/entry/place/1445571734?c=14087037.1836134,4433687.6868340,15,0,0,0,dh&entry=plt",https://gocamping.or.kr/upload/camp/100219/thumb/thumb_720_7027ZK1dwHLS7Mr0y4JfzNQc.jpg,2,1,1,충청남도,당진시,126.550646296066,36.9595438727264
우니메이카 문경점,민간,직영,자동차야영장,경북 문경시 산양면 덕암길 6,"전기,장작판매,온수,놀이터,운동시설",18,18,가능,010-5413-4224,"https://map.naver.com/p/entry/place/1817638942?c=15.00,0,0,0,dh",https://gocamping.or.kr/upload/camp/101062/thumb/thumb_720_9948gmCmTAjPiNUcEY3Gg43j.jpg,7,8,3,경상북도,문경시,128.2561852,36.6009392
우니메이카 장흥점,민간,직영,자동차야영장,전남광주통합특별시 장흥군 회진면 회진로 732-10,"전기,무선인터넷,장작판매,온수,운동시설",14,14,가능,0507-1346-1577,https://map.naver.com/p/entry/place/11260657,https://gocamping.or.kr/upload/camp/101057/thumb/thumb_720_5942iQAkKkoaVfJaL20WxYVi.jpeg,6,10,2,전남광주통합특별시,장흥군,126.9633280,34.4739619
우니메이카 정선,민간,직영,일반야영장,강원 정선군 남면 광락로 74-27,"전기,무선인터넷,장작판매,운동시설",0,0,불가능,033-1668-3972,https://naver.me/xw910uHG,https://gocamping.or.kr/upload/camp/100919/thumb/thumb_720_6001aymC2h8RA0DW9gJPKZWF.jpg,11,0,0,강원도,정선군,128.707724,37.3231524
우니메이카 청주점,민간,직영,일반야영장,충북 청주시 상당구 미원면 옥화길 66,"전기,장작판매,온수,운동시설",12,12,가능,0507-1379-8962,"https://map.naver.com/p/entry/place/1531230701?c=15.00,0,0,0,dh",https://gocamping.or.kr/upload/camp/101195/thumb/thumb_720_9016hnDgPpRIdunIDgsa6SSi.jpg,7,4,3,충청북도,청주시,127.7045373,36.6174267
우니메이카 춘천점,민간,직영,일반야영장,강원특별자치도 춘천시 남산면 서백3길 115,,0,0,불가능,,,https://gocamping.or.kr/upload/camp/101362/thumb/thumb_720_9748ydMewFYnFOaegu1kHRiU.jpg,0,0,0,강원도,춘천시,127.5641105,37.8077416
우니메이카 캠핑장,민간,직영,일반야영장,강원 양양군 현북면 법수치길 1029,"전기,무선인터넷,장작판매,온수,운동시설",4,1,가능,010-8786-0937,,https://gocamping.or.kr/upload/camp/8034/thumb/thumb_720_7895LfghDPiMUURi2bQypcRK.jpg,0,0,0,강원도,양양군,128.61544723893,37.9048763958418
우니메이카 포천점,민간,직영,자동차야영장,경기 포천시 창수면 포천로2811번길 148,"전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점",0,0,불가능,,,https://gocamping.or.kr/upload/camp/101050/thumb/thumb_720_2566Kx4npfdwygDmW2O3jgSr.jpg,0,0,0,경기도,포천시,127.1600998,37.9939584
우니메이카홍천본점,민간,직영,일반야영장,강원특별자치도 홍천군 서석면 마리소리길 56,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",0,0,불가능,033-436-8910,http://www.woony.co.kr/,https://gocamping.or.kr/upload/camp/2418/thumb/thumb_720_6477p2CA19MvkWTSfpIaSPRW.jpg,0,0,0,강원특별자치도,홍천군,128.23966598523,37.7289851634265
우드로더 캠핑장,민간,직영,자동차야영장,대구 군위군 부계면 원효길 60-46,,0,0,불가능,0507-1350-7930,https://naver.me/FO9BKhYc,,0,0,0,대구광역시,군위군,128.661333,36.0431814
우디안캠핑,민간,직영,일반야영장,경기 가평군 가평읍 태봉두밀로406번길 93-17,"전기,무선인터넷,장작판매,온수,운동시설",5,5,가능,,https://naver.me/FErBVlIE,https://gocamping.or.kr/upload/camp/100511/thumb/thumb_720_25814tMyd4BS6eDn5ZJzfOIZ.jpg,6,13,0,경기도,가평군,127.4541370,37.8218531
우리 캠핑장,민간,직영,일반야영장,경기 포천시 이동면 금강로 6280,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점",1,1,불가능,031-535-7614,http://market.outbackstory.com/camp_1140/user/common/calender.php,https://gocamping.or.kr/upload/camp/2420/thumb/thumb_720_2745g827uzFCL9JItKZSenvZ.jpg,0,0,0,경기도,포천시,127.391479,38.0884838
우리고향 캠핑장,민간,직영,일반야영장,전남광주통합특별시 곡성군 오곡면 섬진강로 2075-15,,0,0,,,,,0,0,0,전남광주통합특별시,곡성군,127.3326378,35.2651561
우리두리글램핑장,민간,직영,"자동차야영장,글램핑",강원 영월군 무릉도원면 백년계곡길 15-5,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설",14,14,가능,010-4245-7233,http://우리두리글램핑.com,https://gocamping.or.kr/upload/camp/7621/thumb/thumb_720_74458FGaIagbryCBHntVCjWw.jpg,0,0,0,강원도,영월군,128.272440,37.366578
우리들캠핑장,민간,직영,"일반야영장,글램핑",경기 가평군 북면 화악산로 245,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,마트.편의점",2,2,불가능,010-2261-8138,http://r.camperstory.com/?2069,https://gocamping.or.kr/upload/camp/7192/thumb/thumb_720_934200OPHwVvCCLiipc1F6uW.gif,9,6,5,경기도,가평군,127.558615513674,37.9032775495251
우리오토캠핑장,민간,직영,일반야영장,경기 연천군 연천읍 동내로 304,"전기,장작판매,온수",0,0,가능,,,https://gocamping.or.kr/upload/camp/100256/thumb/thumb_720_15955sTcKDExKpD4vg1cp7uk.jpg,19,0,0,경기도,연천군,127.1116051,38.0891730
우성낚시&캠핑,민간,직영,일반야영장,충남 공주시 우성면 채죽산길 50,"전기,온수,운동장,운동시설,마트.편의점",2,2,가능(소형견),010-2709-4580,,https://gocamping.or.kr/upload/camp/7272/thumb/thumb_720_7173CBRQv1iKLzHjdhC6khhg.jpg,0,0,0,충청남도,공주시,127.086228738589,36.4729971806817
우주라이크,민간,직영,"일반야영장,글램핑",충남 공주시 유구읍 구계연종길 116,,0,0,가능,010-2576-0935,"https://map.naver.com/p/search/%EC%9A%B0%EC%A3%BC%EB%9D%BC%EC%9D%B4%ED%81%AC/place/2044533591?placePath=/room?entry=pll&from=map&fromPanelNum=2&timestamp=202512130139&locale=ko&svcName=map_pcv5&searchText=%EC%9A%B0%EC%A3%BC%EB%9D%BC%EC%9D%B4%ED%81%AC&businessCategory=camping&fromNxList=true&searchType=place&c=15.00,0,0,0,dh",https://gocamping.or.kr/upload/camp/102022/thumb/thumb_720_4644VkKVRkikXnp0csqL46PF.jpg,0,0,0,충청남도,공주시,126.98550899066,36.5799212911422
우주선캠프,민간,직영,자동차야영장,전남광주통합특별시 고흥군 동일면 신초길 95-73,"전기,무선인터넷,장작판매,온수,물놀이장",0,0,불가능,010-6748-8083,https://booking.naver.com/booking/3/bizes/1356643,https://gocamping.or.kr/upload/camp/101737/thumb/thumb_720_4197PMek61CfXzOuaCGehhE9.jpg,4,0,0,전남광주통합특별시,고흥군,127.449028598502,34.4949852550375
우주캠프,민간,직영,자동차야영장,강원 원주시 신림면 신림황둔로 676,"전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점",6,7,불가능,010-3258-5758,https://www.camfit.co.kr/camp/60dc872b9516e4001e68152f,https://gocamping.or.kr/upload/camp/100458/thumb/thumb_720_6775KyBpm3MBIKYH0AhrHsm8.jpg,0,0,0,강원도,원주시,128.137548693047,37.2510366224648
운문산군립공원 소머리 야영장,지자체,직영,일반야영장,경상북도 청도군 운문면 신원리 2087 ,전기,2,1,가능(소형견),010-2565-8837,,https://gocamping.or.kr/upload/camp/2439/thumb/thumb_720_7930xyLRY9ynupLbdFqMWCFf.jpg,57,55,0,경상북도,청도군,128.9552361,35.6744938
운산리 구라이골 캠핑장,민간,직영,일반야영장,경기도 포천시 창수면 운산리 237-15 외 9필지,,0,0,불가능,031-536-0008,,https://gocamping.or.kr/upload/camp/7034/thumb/thumb_720_4659yCjyFdw6als1EFuCpgIV.jpg,0,0,0,경기도,포천시,127.203066099851,38.05935186223
운양캠프,민간,직영,캠프닉,경기 김포시 김포한강11로255번길 107 (운양동),"전기,무선인터넷,온수",2,1,가능,0507-1352-1232,,https://gocamping.or.kr/upload/camp/101069/thumb/thumb_720_3642BxGFZV7fNF4w3wGMyh0D.jpg,0,0,0,경기도,김포시,126.6787751,37.6600269
운일암개미캠핑장,민간,직영,자동차야영장,전북 진안군 주천면 삼거길 13,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설",2,2,가능,063-432-7696,"https://map.naver.com/p/entry/place/1056025780?c=15.00,0,0,0,dh&isCorrectAnswer=true",https://gocamping.or.kr/upload/camp/100539/thumb/thumb_720_8544iTYtq1vuu00NajqYoUZn.jpg,16,2,0,전라북도,진안군,127.3877629,35.9847692
운장산해마루캠핑,민간,직영,일반야영장,전북특별자치도 진안군 주천면 내처사길 64-6,,0,0,,,"https://map.naver.com/p/entry/place/1839734558?lng=127.3563&lat=35.9352832&placePath=%2Froom%3F&entry=plt&searchType=place&c=15.00,0,0,0,dh",,0,0,0,전라북도,진안군,127.356110772129,35.9353046877952
운하숲,민간,직영,일반야영장,충청북도 괴산군 문광면 흑석길 34-43,,0,0,,,,,0,0,0,충청북도,괴산군,127.813877089365,36.7316098347736
울미숲야영장,민간,직영,일반야영장,경기 포천시 군내면 꽃배산2길 73,,0,0,,031-536-9070,,https://gocamping.or.kr/upload/camp/100372/thumb/thumb_720_2102EBLCsMhFCbh8m2TWwmzJ.jpg,0,0,0,경기도,포천시,127.2319768,37.8635216
울주해양레포츠센터 야영장,민간,직영,일반야영장,울산 울주군 서생면 해맞이로 1560,,0,0,불가능,052-239-4700,,https://gocamping.or.kr/upload/camp/7318/thumb/thumb_720_14331JWzGfur5Ne1wsuBO67C.jpg,0,0,0,울산광역시,울주군,129.3439809,35.3788732
웅천친수공원 야영장,공립,직영,일반야영장,전남광주통합특별시 여수시 웅천동 1692번지 ,놀이터,1,1,불가능,061-685-3314,http://ok.yeosu.go.kr/ok/stay/woongcheon/reservation/page.ok,https://gocamping.or.kr/upload/camp/2459/thumb/thumb_720_5164L5gN2Abo26MfnrG8Gycj.jpg,7,38,25,전남광주통합특별시,여수시,127.6763960,34.7420050
웅포관광지 캠핑장,지자체,직영,일반야영장,전라북도 익산시 웅포면 강변로 25 ,"온수,놀이터,산책로,운동장,운동시설",1,1,불가능,063-862-1578,http://camping.iksan.go.kr/,https://gocamping.or.kr/upload/camp/2460/thumb/thumb_720_2772dufw1XE9JmhSfF5pQvIz.jpg,55,3,6,전라북도,익산시,126.8754394,36.0658097
웅포야영장,민간,직영,일반야영장,경북 울릉군 북면 현포2길 22,,0,0,불가능,,,,0,0,0,경상북도,울릉군,130.820342616416,37.5265025771656
워렉스 캠핑랜드,민간,직영,일반야영장,전남광주통합특별시 화순군 한천면 죽헌로 376-37,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설",0,0,불가능,061-373-4506,,https://gocamping.or.kr/upload/camp/7035/thumb/thumb_720_71868FS4CMexpvFsvrlBsOEb.jpg,0,0,0,전남광주통합특별시,화순군,127.0113365,34.9728435
워크 안산 BBQ,민간,직영,"일반야영장,글램핑,캠프닉",경기 안산시 상록구 수인로 919 (건건동),"전기,무선인터넷,온수,놀이터,산책로,마트.편의점",0,0,불가능,0507-1373-2237,https://naver.me/xQNqI146,https://gocamping.or.kr/upload/camp/101014/thumb/thumb_720_5211sI05ffCoqtboBdu3YHiJ.jpg,0,0,0,경기도,안산시,126.9073211,37.2976689
워크안산 피크닉,민간,직영,"글램핑,캠프닉",경기 안산시 상록구 수인로 923 (건건동),,0,0,불가능,,,https://gocamping.or.kr/upload/camp/101104/thumb/thumb_720_2788aPpp5ZhqBl1KuMJMv1O8.jpg,0,0,0,경기도,안산시,126.9067495,37.2985037
원남지야영장,민간,직영,일반야영장,충청북도 음성군 원남면 조촌리 930,,0,0,불가능,043-872-8801,,https://gocamping.or.kr/upload/camp/7408/thumb/thumb_720_7536nokbw8XkIotiqjoXDduj.jpg,0,0,0,충청북도,음성군,127.5978647,36.8729004
원대리751 글램핑,민간,직영,글램핑,강원 인제군 인제읍 자작나무숲길 870-3,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",0,0,불가능,507-1401-1420,,https://gocamping.or.kr/upload/camp/100933/thumb/thumb_720_1520wniBEylm5jdv5jL5xCpX.jpg,0,0,0,강원도,인제군,128.206461,38.0066351
원더 포레스트,민간,직영,일반야영장,충북 괴산군 청천면 도경로여사왕2길 4-67,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,마트.편의점",10,10,가능(소형견),010-9092-4963,https://www.camfit.co.kr/camp/670cf2c56a4640001daaa824,https://gocamping.or.kr/upload/camp/101608/thumb/thumb_720_6109rInbXsPaMvCsevGHU1ll.jpg,21,6,0,충청북도,,127.758761808543,36.7408630607933
